,Latitude,Longitude,OBJECTID,ACCIDENT_NO,ABS_CODE,ACCIDENT_STATUS,ACCIDENT_DATE,ACCIDENT_TIME,ALCOHOLTIME,ACCIDENT_TYPE,DAY_OF_WEEK,DCA_CODE,HIT_RUN_FLAG,LIGHT_CONDITION,POLICE_ATTEND,ROAD_GEOMETRY,SEVERITY,SPEED_ZONE,RUN_OFFROAD,NODE_ID,LONGITUDE,LATITUDE,NODE_TYPE,LGA_NAME,REGION_NAME,VICGRID_X,VICGRID_Y,TOTAL_PERSONS,INJ_OR_FATAL,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,BICYCLIST,PASSENGER,DRIVER,PEDESTRIAN,PILLION,MOTORIST,UNKNOWN,PED_CYCLIST_5_12,PED_CYCLIST_13_18,OLD_PEDESTRIAN,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,DEG_URBAN_NAME,DEG_URBAN_ALL,LGA_NAME_ALL,REGION_NAME_ALL,SRNS,SRNS_ALL,RMA,RMA_ALL,DIVIDED,DIVIDED_ALL,STAT_DIV_NAME,x_mercator,y_mercator
38,-37.85223189,145.1480264,1039,T20100030544,ABS to receive accident,Finished,31-07-2010,19.00.00,Yes,Collision with vehicle,Saturday,U TURN,No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,70,No,235153,145.14803,-37.85223,Non-Intersection,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,2513027.02,2405415.25,3,1,0,1,0,2,1,1,0,1,2,0,0,0,0,0,0,0,0,1,No,0,2,0,1,0,1,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,,,Arterial Highway,Arterial Highway,Undivided,Undivided,Metro,-4213691.179383711,16157804.38849663
39,-37.66516501,145.0324443,1040,T20100030547,ABS to receive accident,Finished,01-08-2010,15.07.00,No,Struck Pedestrian,Sunday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,Cross intersection,Serious injury accident,70,No,38241,145.03243999999998,-37.66517,Intersection,WHITTLESEA,METROPOLITAN NORTH WEST REGION,2502862.326,2426186.47,2,1,0,1,0,1,0,2,0,0,1,1,0,0,0,0,0,1,0,1,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WHITTLESEA,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro,-4192866.989557825,16144937.847979812
40,-37.92578807,145.4499401,1041,T20100030553,ABS to receive accident,Finished,01-08-2010,15.28.00,No,Collision with vehicle,Sunday,HEAD ON (NOT OVERTAKING),No,Day,Yes,T intersection,Other injury accident,60,No,43843,145.44994,-37.92579,Intersection,CARDINIA,METROPOLITAN SOUTH EAST REGION,2539558.127,2397167.8340000003,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,2,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,CARDINIA,METROPOLITAN SOUTH EAST REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro,-4221879.41588601,16191413.267844142
41,-37.69869627,144.78692990000002,1042,T20100030563,ABS to receive accident,Finished,01-08-2010,15.50.00,No,Collision with vehicle,Sunday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,80,No,235154,144.78693,-37.6987,Non-Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,2481210.699,2422444.5840000003,5,2,0,0,2,3,3,2,0,2,3,0,0,0,0,0,0,0,0,0,No,0,3,0,3,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BRIMBANK,METROPOLITAN NORTH WEST REGION,C,C,Arterial Other,Arterial Other,Undivided,Undivided,Metro,-4196599.672346682,16117607.309989398
42,-37.81006538,144.969869,1043,T20100030564,ABS to receive accident,Finished,01-08-2010,04.35.00,Yes,Collision with vehicle,Sunday,RIGHT TURN SIDESWIPE,No,Dark Street lights on,Yes,Not at intersection,Other injury accident,60,No,75309,144.96987,-37.81007,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497346.847,2410104.937,7,1,0,0,1,6,5,2,0,5,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan CBD Only,Metropolitan CBD Only,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro,-4208997.224961982,16137971.997447573
43,-37.79008798,145.1253198,1044,T20100030569,ABS to receive accident,Finished,01-08-2010,15.35.00,No,Collision with vehicle,Sunday,LEFT TURN SIDESWIPE,No,Day,Yes,T intersection,Other injury accident,60,No,39303,145.12532,-37.79009,Intersection,MANNINGHAM,METROPOLITAN SOUTH EAST REGION,2511037.809,2412315.316,3,1,0,0,1,2,0,3,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MANNINGHAM,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro,-4206773.350966609,16155276.701346982
44,-37.5967999,144.9215075,1045,T20100030570,ABS to receive accident,Finished,01-08-2010,14.30.00,No,Collision with vehicle,Sunday,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,No,Day,Yes,Not at intersection,Other injury accident,60,No,234464,144.92151,-37.5968,Non-Intersection,HUME,METROPOLITAN NORTH WEST REGION,2493068.915,2433771.216,4,1,0,0,1,3,3,1,0,2,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,HUME,METROPOLITAN NORTH WEST REGION,C,C,Arterial Other,Arterial Other,Undivided,Undivided,Metro,-4185256.620324599,16132588.419893576
45,-37.85510019,145.0175173,1046,T20100030574,ABS to receive accident,Finished,01-08-2010,14.05.00,No,Collision with vehicle,Sunday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Cross intersection,Other injury accident,60,No,46227,145.01752,-37.8551,Intersection,STONNINGTON,METROPOLITAN SOUTH EAST REGION,2501541.543,2405106.886,3,1,0,0,1,2,1,2,0,1,2,0,0,0,0,0,0,0,1,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,STONNINGTON,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro,-4214010.477079154,16143276.181940742
46,-37.92581465,141.28978930000002,1047,T20100030584,ABS to receive accident,Finished,01-08-2010,12.30.00,No,Collision with a fixed object,Sunday,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Other injury accident,100,Yes,235229,141.28978999999998,-37.92581,Non-Intersection,GLENELG,SOUTH WESTERN REGION,2173884.725,2390902.751,4,2,0,0,2,2,2,2,0,3,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Country,Country,GLENELG,SOUTH WESTERN REGION,C,C,Arterial Other,Arterial Other,Undivided,Undivided,Country,-4221882.374758075,15728307.399164913
47,-37.92386578,145.11997759999997,1048,T20100030588,ABS to receive accident,Finished,01-08-2010,19.00.00,Yes,Struck Pedestrian,Sunday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Dark Street lights on,No,Cross intersection,Other injury accident,60,No,42404,145.11998,-37.92387,Intersection,MONASH,METROPOLITAN SOUTH EAST REGION,2510548.5719999997,2397468.028,3,1,0,0,1,2,2,1,0,1,1,1,0,0,0,0,1,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MONASH,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro,-4221665.427542052,16154682.010363264
48,-37.8132706,145.02337260000002,1049,T20100030594,ABS to receive accident,Finished,01-08-2010,16.30.00,Yes,Collision with vehicle,Sunday,U TURN,No,Day,No,Not at intersection,Other injury accident,60,No,85996,145.02337,-37.81327,Non-Intersection,BOROONDARA,METROPOLITAN SOUTH EAST REGION,2502057.961,2409749.366,3,2,0,0,2,1,1,2,0,1,2,0,0,0,0,0,0,0,1,1,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BOROONDARA,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro,-4209354.028420263,16143927.990955185
49,-37.87050791,144.7600715,1050,T20100030599,ABS to receive accident,Finished,01-08-2010,21.05.00,Yes,Collision with vehicle,Sunday,LANE CHANGE LEFT (NOT OVERTAKING),Yes,Dark Street lights on,No,Cross intersection,Other injury accident,60,No,10586,144.76006999999998,-37.870509999999996,Intersection,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,2478890.287,2403370.331,2,1,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,M,M,Freeway,"Freeway,Arterial Other",Undivided,Undivided,Metro,-4215725.6566238385,16114617.446577875
50,-37.933532899999996,145.0335797,1051,T20100030604,ABS to receive accident,Finished,01-08-2010,21.40.00,Yes,Collision with a fixed object,Sunday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,40,Yes,235722,145.03358,-37.93353,Non-Intersection,BAYSIDE,METROPOLITAN SOUTH EAST REGION,2502951.989,2396401.174,2,1,0,1,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BAYSIDE,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro,-4222741.56641789,16145064.240129659
51,-37.56983458,143.81045590000002,1052,T20100030623,ABS to receive accident,Finished,02-08-2010,06.00.00,Yes,Collision with vehicle,Monday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Dark Street lights on,Yes,Cross intersection,Other injury accident,60,No,52938,143.81046,-37.569829999999996,Intersection,BALLARAT,WESTERN REGION,2394925.596,2436110.145,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Large Provincial Cities,Large Provincial Cities,BALLARAT,WESTERN REGION,C,C,Arterial Other,Arterial Other,Undivided,Undivided,Country,-4182254.854633121,16008906.721536528
52,-37.80068478,145.2983364,1053,T20100030630,ABS to receive accident,Finished,31-07-2010,22.40.00,Yes,Struck Pedestrian,Saturday,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,Yes,Dark Street lights on,Yes,Not at intersection,Serious injury accident,60,No,242605,145.29834,-37.80068,Non-Intersection,MAROONDAH,METROPOLITAN SOUTH EAST REGION,2526272.905,2411105.3140000002,4,1,0,1,0,3,2,2,0,2,1,1,0,0,0,0,1,0,0,1,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MAROONDAH,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro,-4207952.981346646,16174536.821157768
53,-37.77862928,145.0433618,1054,T20100030631,ABS to receive accident,Finished,09-07-2010,06.15.00,No,Collision with vehicle,Friday,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,No,Dark Street lights on,No,Not at intersection,Other injury accident,60,No,235100,145.04336,-37.77863,Non-Intersection,BANYULE,METROPOLITAN NORTH WEST REGION,2503819.769,2413593.465,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,No,0,2,0,0,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BANYULE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro,-4205497.7743174555,16146153.178520551
54,-38.06066157,145.3110075,1055,T20100030635,ABS to receive accident,Finished,02-08-2010,07.59.00,No,Collision with vehicle,Monday,LEFT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Other injury accident,50,No,46881,145.31101,-38.06066,Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2527294.511,2382246.293,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,CASEY,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro,-4236893.465227516,16175947.361557556
55,-37.83163546,144.9422925,1056,T20100030638,ABS to receive accident,Finished,02-08-2010,08.33.00,No,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,T intersection,Other injury accident,60,No,37412,144.94228999999999,-37.83164,Intersection,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,2494920.077,2407709.807,3,1,0,0,1,2,2,1,0,0,3,0,0,0,0,0,0,0,0,0,No,0,3,1,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro,-4211398.395283952,16134902.195509715
56,-37.83736978,144.97903449999998,1057,T20100030645,ABS to receive accident,Finished,02-08-2010,08.39.00,No,Collision with vehicle,Monday,U TURN,No,Day,Yes,T intersection,Other injury accident,60,No,66765,144.97903,-37.83737,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2498154.569,2407074.701,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro,-4212036.736866398,16138992.296240438
57,-37.99085372,145.1446971,1058,T20100030661,ABS to receive accident,Finished,02-08-2010,05.45.00,Yes,Struck Pedestrian,Monday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Dark Street lights on,No,Cross intersection,Serious injury accident,80,No,70726,145.1447,-37.99085,Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,2512710.644,2390029.739,2,1,0,1,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,"KINGSTON,DANDENONG",METROPOLITAN SOUTH EAST REGION,,,Arterial Highway,Arterial Highway,Undivided,Undivided,Metro,-4229122.490912143,16157433.77251593
58,-37.77611653,144.96060419999998,1059,T20100030662,ABS to receive accident,Finished,02-08-2010,09.50.00,No,Collision with vehicle,Monday,RIGHT THROUGH,No,Day,Yes,Cross intersection,Other injury accident,40,No,45640,144.9606,-37.77612,Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,2496529.485,2413872.496,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MORELAND,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro,-4205218.056266964,16136940.644629272
59,-37.69542256,145.1379365,1060,T20100030672,ABS to receive accident,Finished,02-08-2010,08.45.00,No,Collision with vehicle,Monday,LEFT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Other injury accident,50,No,235104,145.13794,-37.69542,Intersection,BANYULE,METROPOLITAN NORTH WEST REGION,2512164.2819999997,2422820.121,5,2,0,0,2,3,1,4,0,3,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BANYULE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro,-4196235.244616477,16156681.185966473
60,-37.80175214,145.30802340000002,1061,T20100030677,ABS to receive accident,Finished,02-08-2010,10.00.00,No,Struck Pedestrian,Monday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,Cross intersection,Serious injury accident,60,No,35482,145.30802,-37.80175,Intersection,MAROONDAH,METROPOLITAN SOUTH EAST REGION,2527125.596,2410984.135,2,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,"YARRA RANGES,MAROONDAH",METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro,-4208071.79931834,16175615.173065083
61,-37.77999166,144.9866833,1062,T20100030680,ABS to receive accident,Finished,02-08-2010,06.00.00,Yes,Struck Pedestrian,Monday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Dark Street lights unknown,No,Cross intersection,Other injury accident,50,No,400,144.98668,-37.779990000000005,Intersection,YARRA,METROPOLITAN NORTH WEST REGION,2498826.942,2413443.048,2,1,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,YARRA,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro,-4205649.433765322,16139843.756761624
62,-37.96796977,145.1955524,1063,T20100030685,ABS to receive accident,Finished,02-08-2010,12.15.00,No,Collision with vehicle,Monday,RIGHT THROUGH,No,Day,Yes,Multiple intersection,Other injury accident,80,No,224162,145.19555,-37.96797,Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,2517183.143,2392561.7630000003,2,1,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,DANDENONG,METROPOLITAN SOUTH EAST REGION,M,M,Freeway,"Freeway,Arterial Highway",Undivided,Undivided,Metro,-4226575.061250805,16163094.958616069
63,-37.78989081,145.09969750000002,1064,T20100030689,ABS to receive accident,Finished,02-08-2010,11.41.00,No,Collision with a fixed object,Monday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,No,Cross intersection,Serious injury accident,60,Yes,39206,145.0997,-37.78989,Intersection,BOROONDARA,METROPOLITAN SOUTH EAST REGION,2508781.1,2412339.866,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BOROONDARA,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro,-4206751.402102609,16152424.439958032
64,-37.89671305,144.754149,1065,T20100030691,ABS to receive accident,Finished,02-08-2010,12.35.00,No,Collision with a fixed object,Monday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Cross intersection,Other injury accident,70,Yes,235333,144.75415,-37.89671,Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,2478376.7169999997,2400460.4869999997,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WYNDHAM,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro,-4218642.799464805,16113958.156893654
65,-37.91288368,145.18502519999998,1066,T20100030692,ABS to receive accident,Finished,02-08-2010,13.05.00,No,Collision with vehicle,Monday,PULLING OUT (OVERTAKING),No,Day,Yes,Not at intersection,Other injury accident,50,No,235156,145.18503,-37.91288,Non-Intersection,MONASH,METROPOLITAN SOUTH EAST REGION,2516270.003,2398677.793,2,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,No,0,2,0,1,1,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MONASH,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro,-4220442.905762211,16161923.07607259
66,-37.75986343,145.0033329,1067,T20100030697,ABS to receive accident,Finished,02-08-2010,12.32.00,No,Collision with vehicle,Monday,U TURN,No,Day,Yes,Not at intersection,Other injury accident,50,No,235157,145.00333,-37.759859999999996,Non-Intersection,DAREBIN,METROPOLITAN NORTH WEST REGION,2500293.669,2415677.062,2,1,0,0,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,No,0,2,0,1,1,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,DAREBIN,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro,-4203408.7694511525,16141697.181755533
67,-36.73013449,144.2795497,1068,T20100030707,ABS to receive accident,Finished,26-07-2010,16.30.00,No,Collision with vehicle,Monday,LEFT REAR,No,Day,No,Not at intersection,Other injury accident,60,No,235105,144.27955,-36.730129999999996,Non-Intersection,BENDIGO,NORTHERN REGION,2435655.242,2529700.453,7,2,0,0,2,5,3,4,0,5,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Large Provincial Cities,Large Provincial Cities,BENDIGO,NORTHERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country,-4088779.8681952544,16061126.004486805
68,-37.0553501,144.2212485,1069,T20100030708,ABS to receive accident,Finished,02-08-2010,15.00.00,No,Collision with vehicle,Monday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,50,No,60054,144.22125,-37.05535,Intersection,MOUNT ALEXANDER,NORTHERN REGION,2430743.554,2493575.012,3,1,0,0,1,2,2,1,0,1,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Other Towns,Other Towns,MOUNT ALEXANDER,NORTHERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country,-4124982.7042984786,16054635.94459017
69,-37.9144729,145.3167254,1070,T20100030710,ABS to receive accident,Finished,02-08-2010,14.45.00,No,Collision with vehicle,Monday,RIGHT REAR.,No,Day,Yes,Not at intersection,Other injury accident,90,No,127508,145.31673,-37.91447,Non-Intersection,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,2527850.3030000003,2398470.885,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,2,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro,-4220619.816923371,16176583.875273962
70,-37.8526906,145.15330409999999,1071,T20100030717,ABS to receive accident,Finished,01-08-2010,17.52.00,Yes,Collision with vehicle,Sunday,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),Yes,Dark Street lights on,Yes,Not at intersection,Other injury accident,80,No,235723,145.1533,-37.85269,Non-Intersection,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,2513491.4,2405363.603,3,1,0,0,1,2,2,1,0,1,2,0,0,0,0,0,0,0,0,1,No,1,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,,,Arterial Highway,Arterial Highway,Undivided,Undivided,Metro,-4213742.242747334,16158391.899373187
71,-37.88846778,145.2629222,1072,T20100030720,ABS to receive accident,Finished,02-08-2010,14.30.00,No,Collision with vehicle,Monday,RIGHT THROUGH,No,Day,Yes,Cross intersection,Other injury accident,70,No,41910,145.26292,-37.88847,Intersection,KNOX,METROPOLITAN SOUTH EAST REGION,2523127.267,2401371.623,3,1,0,0,1,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,KNOX,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro,-4217724.940206952,16170594.530446915
72,-37.90076035,144.70607769999998,1073,T20100030724,ABS to receive accident,Finished,02-08-2010,07.45.00,No,Collision with vehicle,Monday,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,No,T intersection,Other injury accident,70,No,54227,144.70608000000001,-37.90076,Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,2474150.1180000002,2399999.288,3,1,0,0,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,Country,Country,WYNDHAM,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro,-4219093.342839893,16108606.884255877
73,-37.9631747,145.1111812,1074,T20100030734,ABS to receive accident,Finished,02-08-2010,12.45.00,No,Collision with a fixed object,Monday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Other injury accident,80,Yes,235697,145.11118000000002,-37.96317,Non-Intersection,KINGSTON,METROPOLITAN SOUTH EAST REGION,2509770.0930000003,2393105.934,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,KINGSTON,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro,-4226041.276500086,16153702.799594454
74,-37.92928997,145.42557280000003,1075,T20100030759,ABS to receive accident,Finished,02-08-2010,17.52.00,No,Collision with vehicle,Monday,RIGHT REAR.,No,Dark Street lights on,Yes,T intersection,Serious injury accident,60,No,35920,145.42557,-37.92929,Intersection,CARDINIA,METROPOLITAN SOUTH EAST REGION,2537414.067,2396789.004,2,1,0,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,CARDINIA,METROPOLITAN SOUTH EAST REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro,-4222269.245610818,16188700.712416137
75,-37.92877587,145.1207789,1076,T20100030768,ABS to receive accident,Finished,02-08-2010,18.30.00,Yes,Struck Pedestrian,Monday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Dark Street lights on,Yes,T intersection,Serious injury accident,60,No,42408,145.12078,-37.928779999999996,Intersection,KINGSTON,METROPOLITAN SOUTH EAST REGION,2510618.331,2396922.956,2,2,0,2,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,"MONASH,KINGSTON",METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro,-4222212.016260602,16154771.21067124
76,-37.28571311,142.94940459999998,1077,T20100030771,ABS to receive accident,Finished,02-08-2010,18.55.00,Yes,Collision with a fixed object,Monday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,60,Yes,239727,142.9494,-37.285709999999995,Non-Intersection,ARARAT,WESTERN REGION,2318197.708,2466338.074,3,2,0,2,0,1,1,2,0,2,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Other Towns,Other Towns,ARARAT,WESTERN REGION,C,C,Arterial Other,Arterial Other,Undivided,Undivided,Country,-4150626.597269285,15913054.929273637
