Latitude,Longitude,Latitude_met,Longitude_met,OBJECTID,ACCIDENT_NO,ABS_CODE,ACCIDENT_STATUS,ACCIDENT_DATE,ACCIDENT_TIME,ALCOHOLTIME,ACCIDENT_TYPE,DAY_OF_WEEK,DCA_CODE,HIT_RUN_FLAG,LIGHT_CONDITION,POLICE_ATTEND,ROAD_GEOMETRY,SEVERITY,SPEED_ZONE,RUN_OFFROAD,NODE_ID,LONGITUDE,LATITUDE,NODE_TYPE,LGA_NAME,REGION_NAME,VICGRID_X,VICGRID_Y,TOTAL_PERSONS,INJ_OR_FATAL,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,BICYCLIST,PASSENGER,DRIVER,PEDESTRIAN,PILLION,MOTORIST,UNKNOWN,PED_CYCLIST_5_12,PED_CYCLIST_13_18,OLD_PEDESTRIAN,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,DEG_URBAN_NAME,DEG_URBAN_ALL,LGA_NAME_ALL,REGION_NAME_ALL,SRNS,SRNS_ALL,RMA,RMA_ALL,DIVIDED,DIVIDED_ALL,STAT_DIV_NAME
-37.92578807,145.4499401,16191413.27,-4568947.454,1041,T20100030553,1,Finished,01-08-2010,15.28.00,No,Collision with vehicle,Sunday,HEAD ON (NOT OVERTAKING),No,Day,Yes,T intersection,Other injury accident,60,No,43843,145.44994,-37.92579,Intersection,CARDINIA,METROPOLITAN SOUTH EAST REGION,2539558.127,2397167.834,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,2,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,CARDINIA,METROPOLITAN SOUTH EAST REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.69869627,144.7869299,16117607.31,-4536948.706,1042,T20100030563,1,Finished,01-08-2010,15.50.00,No,Collision with vehicle,Sunday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,80,No,235154,144.78693,-37.6987,Non-Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,2481210.699,2422444.584,5,2,0,0,2,3,3,2,0,2,3,0,0,0,0,0,0,0,0,0,No,0,3,0,3,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BRIMBANK,METROPOLITAN NORTH WEST REGION,C,C,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-37.81006538,144.969869,16137972,-4552629.058,1043,T20100030564,1,Finished,01-08-2010,04.35.00,Yes,Collision with vehicle,Sunday,RIGHT TURN SIDESWIPE,No,Dark Street lights on,Yes,Not at intersection,Other injury accident,60,No,75309,144.96987,-37.81007,Non-Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2497346.847,2410104.937,7,1,0,0,1,6,5,2,0,5,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan CBD Only,Metropolitan CBD Only,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.79008798,145.1253198,16155276.7,-4549814.577,1044,T20100030569,1,Finished,01-08-2010,15.35.00,No,Collision with vehicle,Sunday,LEFT TURN SIDESWIPE,No,Day,Yes,T intersection,Other injury accident,60,No,39303,145.12532,-37.79009,Intersection,MANNINGHAM,METROPOLITAN SOUTH EAST REGION,2511037.809,2412315.316,3,1,0,0,1,2,0,3,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MANNINGHAM,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.5967999,144.9215075,16132588.42,-4522622.703,1045,T20100030570,1,Finished,01-08-2010,14.30.00,No,Collision with vehicle,Sunday,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,No,Day,Yes,Not at intersection,Other injury accident,60,No,234464,144.92151,-37.5968,Non-Intersection,HUME,METROPOLITAN NORTH WEST REGION,2493068.915,2433771.216,4,1,0,0,1,3,3,1,0,2,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,HUME,METROPOLITAN NORTH WEST REGION,C,C,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-37.85510019,145.0175173,16143276.18,-4558976.503,1046,T20100030574,1,Finished,01-08-2010,14.05.00,No,Collision with vehicle,Sunday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Cross intersection,Other injury accident,60,No,46227,145.01752,-37.8551,Intersection,STONNINGTON,METROPOLITAN SOUTH EAST REGION,2501541.543,2405106.886,3,1,0,0,1,2,1,2,0,1,2,0,0,0,0,0,0,0,1,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,STONNINGTON,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.92581465,141.2897893,15728307.4,-4568951.205,1047,T20100030584,1,Finished,01-08-2010,12.30.00,No,Collision with a fixed object,Sunday,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Other injury accident,100,Yes,235229,141.28979,-37.92581,Non-Intersection,GLENELG,SOUTH WESTERN REGION,2173884.725,2390902.751,4,2,0,0,2,2,2,2,0,3,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Country,Country,GLENELG,SOUTH WESTERN REGION,C,C,Arterial Other,Arterial Other,Undivided,Undivided,Country
-37.92386578,145.1199776,16154682.01,-4568676.177,1048,T20100030588,1,Finished,01-08-2010,19.00.00,Yes,Struck Pedestrian,Sunday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Dark Street lights on,No,Cross intersection,Other injury accident,60,No,42404,145.11998,-37.92387,Intersection,MONASH,METROPOLITAN SOUTH EAST REGION,2510548.572,2397468.028,3,1,0,0,1,2,2,1,0,1,1,1,0,0,0,0,1,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MONASH,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.8132706,145.0233726,16143927.99,-4553080.691,1049,T20100030594,1,Finished,01-08-2010,16.30.00,Yes,Collision with vehicle,Sunday,U TURN,No,Day,No,Not at intersection,Other injury accident,60,No,85996,145.02337,-37.81327,Non-Intersection,BOROONDARA,METROPOLITAN SOUTH EAST REGION,2502057.961,2409749.366,3,2,0,0,2,1,1,2,0,1,2,0,0,0,0,0,0,0,1,1,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BOROONDARA,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-37.87050791,144.7600715,16114617.45,-4561149.039,1050,T20100030599,1,Finished,01-08-2010,21.05.00,Yes,Collision with vehicle,Sunday,LANE CHANGE LEFT (NOT OVERTAKING),Yes,Dark Street lights on,No,Cross intersection,Other injury accident,60,No,10586,144.76007,-37.87051,Intersection,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,2478890.287,2403370.331,2,1,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,M,M,Freeway,"Freeway,Arterial Other",Undivided,Undivided,Metro
-37.9335329,145.0335797,16145064.24,-4570040.491,1051,T20100030604,1,Finished,01-08-2010,21.40.00,Yes,Collision with a fixed object,Sunday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,40,Yes,235722,145.03358,-37.93353,Non-Intersection,BAYSIDE,METROPOLITAN SOUTH EAST REGION,2502951.989,2396401.174,2,1,0,1,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BAYSIDE,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.56983458,143.8104559,16008906.72,-4518834.83,1052,T20100030623,1,Finished,02-08-2010,06.00.00,Yes,Collision with vehicle,Monday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Dark Street lights on,Yes,Cross intersection,Other injury accident,60,No,52938,143.81046,-37.56983,Intersection,BALLARAT,WESTERN REGION,2394925.596,2436110.145,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Large Provincial Cities,Large Provincial Cities,BALLARAT,WESTERN REGION,C,C,Arterial Other,Arterial Other,Undivided,Undivided,Country
-37.80068478,145.2983364,16174536.82,-4551307.394,1053,T20100030630,1,Finished,31-07-2010,22.40.00,Yes,Struck Pedestrian,Saturday,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,Yes,Dark Street lights on,Yes,Not at intersection,Serious injury accident,60,No,242605,145.29834,-37.80068,Non-Intersection,MAROONDAH,METROPOLITAN SOUTH EAST REGION,2526272.905,2411105.314,4,1,0,1,0,3,2,2,0,2,1,1,0,0,0,0,1,0,0,1,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MAROONDAH,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-37.77862928,145.0433618,16146153.18,-4548200.582,1054,T20100030631,1,Finished,09-07-2010,06.15.00,No,Collision with vehicle,Friday,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,No,Dark Street lights on,No,Not at intersection,Other injury accident,60,No,235100,145.04336,-37.77863,Non-Intersection,BANYULE,METROPOLITAN NORTH WEST REGION,2503819.769,2413593.465,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,No,0,2,0,0,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BANYULE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-38.06066157,145.3110075,16175947.36,-4587998.806,1055,T20100030635,1,Finished,02-08-2010,07.59.00,No,Collision with vehicle,Monday,LEFT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Other injury accident,50,No,46881,145.31101,-38.06066,Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2527294.511,2382246.293,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,CASEY,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.83163546,144.9422925,16134902.2,-4555668.776,1056,T20100030638,1,Finished,02-08-2010,08.33.00,No,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,T intersection,Other injury accident,60,No,37412,144.94229,-37.83164,Intersection,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,2494920.077,2407709.807,3,1,0,0,1,2,2,1,0,0,3,0,0,0,0,0,0,0,0,0,No,0,3,1,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.83736978,144.9790345,16138992.3,-4556477.023,1057,T20100030645,1,Finished,02-08-2010,08.39.00,No,Collision with vehicle,Monday,U TURN,No,Day,Yes,T intersection,Other injury accident,60,No,66765,144.97903,-37.83737,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2498154.569,2407074.701,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MELBOURNE,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.99085372,145.1446971,16157433.77,-4578133.831,1058,T20100030661,1,Finished,02-08-2010,05.45.00,Yes,Struck Pedestrian,Monday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Dark Street lights on,No,Cross intersection,Serious injury accident,80,No,70726,145.1447,-37.99085,Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,2512710.644,2390029.739,2,1,0,1,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,"KINGSTON,DANDENONG",METROPOLITAN SOUTH EAST REGION,,,Arterial Highway,Arterial Highway,Undivided,Undivided,Metro
-37.77611653,144.9606042,16136940.64,-4547846.686,1059,T20100030662,1,Finished,02-08-2010,09.50.00,No,Collision with vehicle,Monday,RIGHT THROUGH,No,Day,Yes,Cross intersection,Other injury accident,40,No,45640,144.9606,-37.77612,Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,2496529.485,2413872.496,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MORELAND,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.69542256,145.1379365,16156681.19,-4536488.137,1060,T20100030672,1,Finished,02-08-2010,08.45.00,No,Collision with vehicle,Monday,LEFT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Other injury accident,50,No,235104,145.13794,-37.69542,Intersection,BANYULE,METROPOLITAN NORTH WEST REGION,2512164.282,2422820.121,5,2,0,0,2,3,1,4,0,3,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BANYULE,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.80175214,145.3080234,16175615.17,-4551457.77,1061,T20100030677,1,Finished,02-08-2010,10.00.00,No,Struck Pedestrian,Monday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Day,Yes,Cross intersection,Serious injury accident,60,No,35482,145.30802,-37.80175,Intersection,MAROONDAH,METROPOLITAN SOUTH EAST REGION,2527125.596,2410984.135,2,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,"YARRA RANGES,MAROONDAH",METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.77999166,144.9866833,16139843.76,-4548392.464,1062,T20100030680,1,Finished,02-08-2010,06.00.00,Yes,Struck Pedestrian,Monday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Dark Street lights unknown,No,Cross intersection,Other injury accident,50,No,400,144.98668,-37.77999,Intersection,YARRA,METROPOLITAN NORTH WEST REGION,2498826.942,2413443.048,2,1,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,YARRA,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.96796977,145.1955524,16163094.96,-4574902.003,1063,T20100030685,1,Finished,02-08-2010,12.15.00,No,Collision with vehicle,Monday,RIGHT THROUGH,No,Day,Yes,Multiple intersection,Other injury accident,80,No,224162,145.19555,-37.96797,Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,2517183.143,2392561.763,2,1,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,DANDENONG,METROPOLITAN SOUTH EAST REGION,M,M,Freeway,"Freeway,Arterial Highway",Undivided,Undivided,Metro
-37.78989081,145.0996975,16152424.44,-4549786.803,1064,T20100030689,1,Finished,02-08-2010,11.41.00,No,Collision with a fixed object,Monday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,No,Cross intersection,Serious injury accident,60,Yes,39206,145.0997,-37.78989,Intersection,BOROONDARA,METROPOLITAN SOUTH EAST REGION,2508781.1,2412339.866,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Yes,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,BOROONDARA,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.89671305,144.754149,16113958.16,-4564845.089,1065,T20100030691,1,Finished,02-08-2010,12.35.00,No,Collision with a fixed object,Monday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Cross intersection,Other injury accident,70,Yes,235333,144.75415,-37.89671,Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,2478376.717,2400460.487,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WYNDHAM,METROPOLITAN NORTH WEST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.91288368,145.1850252,16161923.08,-4567126.498,1066,T20100030692,1,Finished,02-08-2010,13.05.00,No,Collision with vehicle,Monday,PULLING OUT (OVERTAKING),No,Day,Yes,Not at intersection,Other injury accident,50,No,235156,145.18503,-37.91288,Non-Intersection,MONASH,METROPOLITAN SOUTH EAST REGION,2516270.003,2398677.793,2,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,No,0,2,0,1,1,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MONASH,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.75986343,145.0033329,16141697.18,-4545557.89,1067,T20100030697,1,Finished,02-08-2010,12.32.00,No,Collision with vehicle,Monday,U TURN,No,Day,Yes,Not at intersection,Other injury accident,50,No,235157,145.00333,-37.75986,Non-Intersection,DAREBIN,METROPOLITAN NORTH WEST REGION,2500293.669,2415677.062,2,1,0,0,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,No,0,2,0,1,1,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,DAREBIN,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-36.73013449,144.2795497,16061126,-4401557.474,1068,T20100030707,1,Finished,26-07-2010,16.30.00,No,Collision with vehicle,Monday,LEFT REAR,No,Day,No,Not at intersection,Other injury accident,60,No,235105,144.27955,-36.73013,Non-Intersection,BENDIGO,NORTHERN REGION,2435655.242,2529700.453,7,2,0,0,2,5,3,4,0,5,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Large Provincial Cities,Large Provincial Cities,BENDIGO,NORTHERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country
-37.0553501,144.2212485,16054635.94,-4446824.688,1069,T20100030708,1,Finished,02-08-2010,15.00.00,No,Collision with vehicle,Monday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,50,No,60054,144.22125,-37.05535,Intersection,MOUNT ALEXANDER,NORTHERN REGION,2430743.554,2493575.012,3,1,0,0,1,2,2,1,0,1,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Other Towns,Other Towns,MOUNT ALEXANDER,NORTHERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country
-37.9144729,145.3167254,16176583.88,-4567350.738,1070,T20100030710,1,Finished,02-08-2010,14.45.00,No,Collision with vehicle,Monday,RIGHT REAR.,No,Day,Yes,Not at intersection,Other injury accident,90,No,127508,145.31673,-37.91447,Non-Intersection,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,2527850.303,2398470.885,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,2,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.8526906,145.1533041,16158391.9,-4558636.785,1071,T20100030717,1,Finished,01-08-2010,17.52.00,Yes,Collision with vehicle,Sunday,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),Yes,Dark Street lights on,Yes,Not at intersection,Other injury accident,80,No,235723,145.1533,-37.85269,Non-Intersection,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,2513491.4,2405363.603,3,1,0,0,1,2,2,1,0,1,2,0,0,0,0,0,0,0,0,1,No,1,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,,,Arterial Highway,Arterial Highway,Undivided,Undivided,Metro
-37.88846778,145.2629222,16170594.53,-4563682.01,1072,T20100030720,1,Finished,02-08-2010,14.30.00,No,Collision with vehicle,Monday,RIGHT THROUGH,No,Day,Yes,Cross intersection,Other injury accident,70,No,41910,145.26292,-37.88847,Intersection,KNOX,METROPOLITAN SOUTH EAST REGION,2523127.267,2401371.623,3,1,0,0,1,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,KNOX,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.90076035,144.7060777,16108606.88,-4565416.049,1073,T20100030724,1,Finished,02-08-2010,07.45.00,No,Collision with vehicle,Monday,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,No,T intersection,Other injury accident,70,No,54227,144.70608,-37.90076,Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,2474150.118,2399999.288,3,1,0,0,1,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,Country,Country,WYNDHAM,METROPOLITAN NORTH WEST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.9631747,145.1111812,16153702.8,-4574224.938,1074,T20100030734,1,Finished,02-08-2010,12.45.00,No,Collision with a fixed object,Monday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Other injury accident,80,Yes,235697,145.11118,-37.96317,Non-Intersection,KINGSTON,METROPOLITAN SOUTH EAST REGION,2509770.093,2393105.934,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,KINGSTON,METROPOLITAN SOUTH EAST REGION,,,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-37.92928997,145.4255728,16188700.71,-4569441.667,1075,T20100030759,1,Finished,02-08-2010,17.52.00,No,Collision with vehicle,Monday,RIGHT REAR.,No,Dark Street lights on,Yes,T intersection,Serious injury accident,60,No,35920,145.42557,-37.92929,Intersection,CARDINIA,METROPOLITAN SOUTH EAST REGION,2537414.067,2396789.004,2,1,0,1,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,CARDINIA,METROPOLITAN SOUTH EAST REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.92877587,145.1207789,16154771.21,-4569369.112,1076,T20100030768,1,Finished,02-08-2010,18.30.00,Yes,Struck Pedestrian,Monday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,No,Dark Street lights on,Yes,T intersection,Serious injury accident,60,No,42408,145.12078,-37.92878,Intersection,KINGSTON,METROPOLITAN SOUTH EAST REGION,2510618.331,2396922.956,2,2,0,2,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,"MONASH,KINGSTON",METROPOLITAN SOUTH EAST REGION,,,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
-37.28571311,142.9494046,15913054.93,-4479006.689,1077,T20100030771,1,Finished,02-08-2010,18.55.00,Yes,Collision with a fixed object,Monday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,60,Yes,239727,142.9494,-37.28571,Non-Intersection,ARARAT,WESTERN REGION,2318197.708,2466338.074,3,2,0,2,0,1,1,2,0,2,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Other Towns,Other Towns,ARARAT,WESTERN REGION,C,C,Arterial Other,Arterial Other,Undivided,Undivided,Country
-37.75729159,145.5590679,16203561.32,-4545195.765,1078,T20100030783,1,Finished,02-08-2010,23.15.00,Yes,Struck animal,Monday,STRUCK ANIMAL,No,Dark No street lights,Yes,Not at intersection,Other injury accident,100,No,235334,145.55907,-37.75729,Non-Intersection,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,2549262.223,2415817.854,3,2,0,0,2,1,3,0,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,1,1,0,0,Country,Country,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-38.31006081,144.3394333,16067792.22,-4623320.079,1079,T20100030786,1,Finished,02-08-2010,18.13.00,Yes,Collision with vehicle,Monday,ACCIDENT OR BROKEN DOWN,No,Dark No street lights,Yes,Not at intersection,Fatal accident,80,No,235027,144.33943,-38.31006,Non-Intersection,SURF COAST,SOUTH WESTERN REGION,2442220.088,2354405.372,2,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,No,0,2,0,1,0,0,Small Provincial Cities,Small Provincial Cities,SURF COAST,SOUTH WESTERN REGION,,,Local Road,Local Road,Undivided,Undivided,Country
-37.81401056,145.2244419,16166310.92,-4553184.958,1080,T20100030795,1,Finished,03-08-2010,00.45.00,Yes,Collision with vehicle,Tuesday,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,60,No,235755,145.22444,-37.81401,Non-Intersection,MAROONDAH,METROPOLITAN SOUTH EAST REGION,2519761.934,2409644.197,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Yes,0,2,0,2,0,0,Metropolitan Excluding CBD,Metropolitan Excluding CBD,MAROONDAH,METROPOLITAN SOUTH EAST REGION,,,Local Road,Local Road,Undivided,Undivided,Metro
-37.60321799,144.9771021,16138777.18,-4523524.468,1081,T20100030802,1,Finished,03-08-2010,06.21.00,No,Vehicle overturned (no collision),Tuesday,OFF CARRIAGEWAY TO LEFT,No,Dark No street lights,Yes,Not at intersection,Other injury accident,100,Yes,235158,144.9771,-37.60322,Non-Intersection,WHITTLESEA,METROPOLITAN NORTH WEST REGION,2497978.233,2433061.562,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Country,Country,WHITTLESEA,METROPOLITAN NORTH WEST REGION,C,C,Arterial Other,Arterial Other,Undivided,Undivided,Metro
-38.28326431,145.0678685,16148881.25,-4619519.205,1082,T20100030804,1,Finished,02-08-2010,16.10.00,No,Collision with vehicle,Monday,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,Yes,T intersection,Other injury accident,80,No,1027,145.06787,-38.28326,Intersection,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,2505938.638,2357578.492,2,1,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,Country,Country,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,C,C,Arterial Other,"Arterial Other,Local Road",Undivided,Undivided,Metro
